user_id,lon,lat,height,P_RX_35,P_RX_28
3051,273.423,500.171,2.0,-90.17767109836727,-115.26144201845636
3052,273.623,500.171,2.0,-89.96540976923441,-133.1518062566085
3053,273.823,500.171,2.0,-89.84416460097049,-130.55272704778963
3054,274.02299999999997,500.171,2.0,-89.80462752308419,-134.1037916896096
3055,274.223,500.171,2.0,-89.83752407262014,-114.29115869045984
3056,274.423,500.171,2.0,-89.93271952980257,-116.2116701334711
3057,274.623,500.171,2.0,-90.07919654205321,-134.11605334908347
3058,274.823,500.171,2.0,-90.2662742990561,-116.88222654117203
3059,275.02299999999997,500.171,2.0,-90.48174676837917,-117.06737248142437
3060,275.223,500.171,2.0,-90.71495307332262,-118.38794867873958
3061,275.423,500.171,2.0,-90.95402864461853,-140.68991782445764
3062,275.623,500.171,2.0,-91.18863579710131,-139.02416239299228
3063,275.823,500.171,2.0,-91.40925439317999,-127.79242809094212
3064,276.02299999999997,500.171,2.0,-91.60803047175327,-132.58420675782884
3065,276.223,500.171,2.0,-91.77739359142414,-132.80669949404907
3066,276.423,500.171,2.0,-91.9119500035127,-132.87243431837328
3067,276.623,500.171,2.0,-92.0051415407403,-130.853543862095
3068,276.823,500.171,2.0,-92.0512560082932,-152.1759913278797
3069,277.02299999999997,500.171,2.0,-92.04416457960343,-124.3625406635914
3070,277.223,500.171,2.0,-91.9777079904751,-122.72229772391027
3071,277.423,500.171,2.0,-91.84719367088773,-118.76795446225401
3072,277.623,500.171,2.0,-91.65087755601327,-116.68169970232013
3073,277.823,500.171,2.0,-91.38998711801518,-117.71053937812454
3074,278.02299999999997,500.171,2.0,-91.07032150306298,-125.46198076885656
3075,278.223,500.171,2.0,-90.70111516427266,-118.22794302231236
3076,278.423,500.171,2.0,-90.29462434822116,-115.92979463348861
3077,242.423,500.371,2.0,-78.46354623394713,-102.93694733451568
3078,242.623,500.371,2.0,-76.35214049149722,-93.01776673076648
3079,242.82299999999998,500.371,2.0,-75.0430242969896,-102.75857451227922
3080,243.023,500.371,2.0,-74.61072129559983,-102.97456217464025
3081,243.22299999999998,500.371,2.0,-75.20353490016389,-105.45931362055099
3082,243.423,500.371,2.0,-77.1003307848557,-103.28224188526305
3083,243.623,500.371,2.0,-80.82090168657814,-98.08981658149897
3084,243.82299999999998,500.371,2.0,-85.10895331306621,-95.38269965810895
3085,244.023,500.371,2.0,-81.48714864384237,-101.0915206834442
3086,244.22299999999998,500.371,2.0,-78.51574343879969,-115.18848210704087
3087,244.423,500.371,2.0,-75.65732417060964,-142.70626696640502
3088,244.623,500.371,2.0,-74.30310734811462,-124.79508372863665
3089,244.82299999999998,500.371,2.0,-74.04061716686292,-102.92601816316792
3090,245.023,500.371,2.0,-74.7388500110115,-118.94478182306415
3091,245.22299999999998,500.371,2.0,-76.43773546039372,-119.78554424734824
3092,245.423,500.371,2.0,-79.35243920861743,-123.55166638795426
3093,245.623,500.371,2.0,-83.74365043014991,-137.84412644478184
3094,245.82299999999998,500.371,2.0,-86.78338587648312,-126.79641796014735
3095,246.023,500.371,2.0,-83.78079498851251,-112.30502669347027
3096,246.22299999999998,500.371,2.0,-80.98797735219497,-118.21318735659537
3097,246.423,500.371,2.0,-79.62637149457146,-118.25489397743263
3098,246.623,500.371,2.0,-79.36992186818196,-109.8830420261544
3099,246.82299999999998,500.371,2.0,-80.03612354655588,-108.40601062130165
3100,247.023,500.371,2.0,-81.57817155581127,-113.07217296157297
3101,247.22299999999998,500.371,2.0,-84.08512052878507,-122.20872081134418
3102,247.423,500.371,2.0,-87.77486264393829,-120.99023011275509
3103,247.623,500.371,2.0,-92.7387373441136,-117.5085424799739
3104,247.82299999999998,500.371,2.0,-95.74180280531094,-118.4787504012116
3105,248.023,500.371,2.0,-93.73421634637097,-111.22530212214555
3106,248.22299999999998,500.371,2.0,-92.14895529448837,-118.73708133246284
3107,248.423,500.371,2.0,-91.99184929201846,-128.43949774768757
3108,248.623,500.371,2.0,-93.07791048341576,-120.85497505477608
3109,248.82299999999998,500.371,2.0,-95.35017612212101,-112.72842125822095
3110,249.023,500.371,2.0,-98.82688308497913,-112.41755245634982
3111,249.22299999999998,500.371,2.0,-102.74763659163156,-118.67664422724415
3112,249.423,500.371,2.0,-103.51381535437466,-124.734042515858
3113,249.623,500.371,2.0,-101.7461700926401,-132.4314112561924
3114,249.82299999999998,500.371,2.0,-100.44481375195481,-125.28150780562156
3115,250.023,500.371,2.0,-99.70725834040309,-127.57092748899227
3116,250.22299999999998,500.371,2.0,-99.01203436340805,-118.27456782368883
3117,250.423,500.371,2.0,-98.08158105178532,-116.17140192907023
3118,250.623,500.371,2.0,-97.06776863763875,-118.44300900812351
3119,250.82299999999998,500.371,2.0,-96.23446572414392,-120.99859991511819
3120,251.023,500.371,2.0,-95.69573728304977,-126.6917130019879
3121,251.22299999999998,500.371,2.0,-95.3731851721944,-148.41029278344917
3122,251.423,500.371,2.0,-95.03943312320393,-123.4657819531692
3123,251.623,500.371,2.0,-100.50346833484411,-100.96908080428945
3124,251.82299999999998,500.371,2.0,-87.88504496814134,-100.03634268023275
3125,252.023,500.371,2.0,-96.97289446615127,-100.02225437725019
3126,252.22299999999998,500.371,2.0,-87.30497222829102,-101.35735065641813
3127,252.423,500.371,2.0,-91.12874491719239,-102.00218806214298
3128,252.623,500.371,2.0,-88.6586458456128,-100.68059987638598
3129,252.82299999999998,500.371,2.0,-87.72398953889817,-100.67682408576113
3130,253.023,500.371,2.0,-97.14455689603986,-104.57956903083044
3131,253.22299999999998,500.371,2.0,-89.33799980803578,-106.4502582485205
3132,253.423,500.371,2.0,-99.43089783392615,-104.95181551398139
3133,253.623,500.371,2.0,-100.71801349813524,-119.46610845104979
3134,253.82299999999998,500.371,2.0,-102.90497848528629,-119.81462257901599
3135,254.023,500.371,2.0,-97.42752241806497,-121.20456274822774
3136,254.22299999999998,500.371,2.0,-93.25820756955545,-124.20324125940968
3137,254.423,500.371,2.0,-90.53017836946316,-130.40553322835785
3138,254.623,500.371,2.0,-88.70099287807265,-149.68445330259397
3139,254.82299999999998,500.371,2.0,-87.49656947877655,-116.53293164979706
3140,255.023,500.371,2.0,-86.78364805774987,-122.22515129082657
3141,255.22299999999998,500.371,2.0,-86.48723153467857,-121.95872244981466
3142,255.423,500.371,2.0,-86.57264203347074,-121.38734610008767
3143,255.623,500.371,2.0,-87.03586091159563,-121.06104210873822
3144,255.82299999999998,500.371,2.0,-87.89519906062972,-121.92150961208594
3145,256.02299999999997,500.371,2.0,-89.19338557181507,-123.89688277701416
3146,256.223,500.371,2.0,-90.99308510889651,-116.77024006641538
3147,256.423,500.371,2.0,-93.30685702326247,-134.91705466607502
3148,256.623,500.371,2.0,-95.7091662544277,-143.4151650313731
3149,256.823,500.371,2.0,-96.47141147453924,-130.59839648719614
3150,257.02299999999997,500.371,2.0,-94.74644710387264,-120.94655987182395
3151,257.223,500.371,2.0,-92.42527021136473,-120.85099132704676
3152,257.423,500.371,2.0,-90.49445091597379,-122.69600246344815
3153,257.623,500.371,2.0,-89.05055723834685,-122.90170887315183
3154,257.823,500.371,2.0,-88.02302610454048,-115.67197117147029
3155,258.02299999999997,500.371,2.0,-87.33867145651088,-121.89309802521485
3156,258.223,500.371,2.0,-86.9432929876563,-113.7246920030498
3157,258.423,500.371,2.0,-86.79852578778298,-130.64058961587304
3158,258.623,500.371,2.0,-86.8769658998361,-138.04319659256578
3159,258.823,500.371,2.0,-87.15776330150446,-147.60808196881834
3160,259.02299999999997,500.371,2.0,-87.62477751551395,-134.20783156646053
3161,259.223,500.371,2.0,-88.26103010397932,-124.97804181218875
3162,259.423,500.371,2.0,-89.04410501747708,-123.36243964123486
3163,259.623,500.371,2.0,-89.93746573529282,-122.94924987450592
3164,259.823,500.371,2.0,-90.88203420857218,-125.62045609104197
3165,260.02299999999997,500.371,2.0,-91.78418137181939,-117.76543407962052
3166,260.223,500.371,2.0,-92.52139176976429,-126.50385240609202
3167,260.423,500.371,2.0,-92.98131641045748,-127.75407548101398
3168,260.623,500.371,2.0,-93.12150446391198,-113.40528612660874
3169,260.823,500.371,2.0,-93.00074056600141,-115.32948376131924
3170,261.02299999999997,500.371,2.0,-87.6239682974066,-115.22475219585102
3171,261.223,500.371,2.0,-89.43376472823986,-114.31944028926928
3172,261.423,500.371,2.0,-97.88955945512015,-110.54991546659947
3173,261.623,500.371,2.0,-95.05320315357528,-117.18777251302556
3174,261.823,500.371,2.0,-89.55660707272895,-110.39111549016589
3175,262.02299999999997,500.371,2.0,-91.40401804323788,-128.36422096478853
3176,262.223,500.371,2.0,-92.18078274607677,-122.42964066493411
3177,262.423,500.371,2.0,-93.20142749686215,-117.5191297571483
3178,262.623,500.371,2.0,-94.26888239977868,-121.44686060007166
3179,262.823,500.371,2.0,-95.08294456595713,-114.29670918448691
3180,263.02299999999997,500.371,2.0,-95.40229502120619,-114.62150917065588
3181,263.223,500.371,2.0,-95.28016550762246,-115.79569767522648
3182,263.423,500.371,2.0,-94.98904181857633,-113.46368448853136
3183,263.623,500.371,2.0,-94.77081172860875,-137.47028022632622
3184,263.823,500.371,2.0,-94.75809721679694,-140.62671825321746
3185,264.02299999999997,500.371,2.0,-95.00053167899482,-117.00596068111628
3186,264.223,500.371,2.0,-95.51781293864606,-118.5887403231729
3187,264.423,500.371,2.0,-96.32460125740295,-123.9114496234254
3188,264.623,500.371,2.0,-97.4494629237945,-124.81261399017282
3189,264.823,500.371,2.0,-98.95061288670664,-127.35084537980794
3190,265.02299999999997,500.371,2.0,-100.94303263263387,-136.82085114572777
3191,265.223,500.371,2.0,-103.65339100011795,-118.2166409882867
3192,265.423,500.371,2.0,-107.60251517937384,-122.56969616131425
3193,265.623,500.371,2.0,-114.52566478463717,-126.32174860350557
3194,265.823,500.371,2.0,-132.4518770424941,-125.09500598911913
3195,266.02299999999997,500.371,2.0,-114.11115583833893,-126.2635574995741
3196,266.223,500.371,2.0,-109.55299628209191,-127.60819605473577
3197,266.423,500.371,2.0,-107.49117143801448,-126.53883438723923
3198,266.623,500.371,2.0,-106.7278135942897,-114.60997843061804
3199,266.823,500.371,2.0,-106.95815361953903,-126.41187607165199
3200,267.02299999999997,500.371,2.0,-108.1897394797061,-128.9208557553219
3201,267.223,500.371,2.0,-110.675628487975,-118.7267317004912
3202,267.423,500.371,2.0,-114.59673465416941,-129.24936972889444
3203,267.623,500.371,2.0,-114.86527012781417,-129.45124885124173
3204,267.823,500.371,2.0,-109.6985491586984,-122.33360433975272
3205,268.02299999999997,500.371,2.0,-105.59177541744654,-131.16229060069918
3206,268.223,500.371,2.0,-102.64361313293158,-133.37976869133345
3207,268.423,500.371,2.0,-100.4343049154322,-139.47753778860758
3208,268.623,500.371,2.0,-98.7230540480943,-121.61977583201667
3209,268.823,500.371,2.0,-97.37253805791369,-119.9156141199503
3210,269.02299999999997,500.371,2.0,-96.29918410174518,-118.43137550226716
3211,269.223,500.371,2.0,-95.44845217230738,-140.63000267436425
3212,269.423,500.371,2.0,-94.78694182394888,-114.94013314561626
3213,269.623,500.371,2.0,-94.29244087638801,-115.52786348899154
3214,269.823,500.371,2.0,-93.95199573997613,-114.97429407255032
3215,270.02299999999997,500.371,2.0,-93.7584881661649,-113.73542932186608
3216,270.223,500.371,2.0,-93.70943053797609,-115.8675470012701
3217,270.423,500.371,2.0,-93.8038582573345,-114.50666174006969
3218,270.623,500.371,2.0,-94.04111901530979,-133.16164752344173
3219,270.823,500.371,2.0,-94.41845912379566,-117.97729120369874
3220,271.02299999999997,500.371,2.0,-94.92648824228503,-116.08558627312037
3221,271.223,500.371,2.0,-95.537918444957,-116.63195548075917
3222,271.423,500.371,2.0,-96.19676370177086,-126.06126872046437
3223,271.623,500.371,2.0,-96.80108649749478,-121.23626279963867
3224,271.823,500.371,2.0,-97.20119068917455,-120.61953267462592
3225,272.02299999999997,500.371,2.0,-97.25038013203651,-128.65628325094067
3226,272.223,500.371,2.0,-96.89695301562733,-131.12231673263898
3227,272.423,500.371,2.0,-96.22521394914558,-137.11984479571828
3228,272.623,500.371,2.0,-95.38785650686503,-130.54828718284898
3229,272.823,500.371,2.0,-94.5187807505277,-118.1157169032396
3230,273.02299999999997,500.371,2.0,-93.70233240830053,-120.44395115465578
3231,273.223,500.371,2.0,-92.97980037395696,-119.83319018591558
3232,273.423,500.371,2.0,-92.36706551814328,-129.96914469496892
3233,273.623,500.371,2.0,-91.86552516322394,-129.19907893619606
3234,273.823,500.371,2.0,-91.47013206683475,-116.44511480555202
3235,274.02299999999997,500.371,2.0,-91.17222607329751,-113.975481800841
3236,274.223,500.371,2.0,-90.96132013153372,-128.92482205980403
3237,274.423,500.371,2.0,-90.82679768480642,-116.38934010952674
3238,274.623,500.371,2.0,-90.75574803977857,-117.26658915660387
3239,274.823,500.371,2.0,-90.73594577611472,-137.28400728875928
3240,275.02299999999997,500.371,2.0,-90.75618133550778,-113.99126008611972
3241,275.223,500.371,2.0,-90.80421277231963,-115.25838371519836
3242,275.423,500.371,2.0,-90.86937902820108,-132.69247451780154
3243,275.623,500.371,2.0,-90.94255137794798,-134.06462462623594
3244,275.823,500.371,2.0,-91.01667849464332,-136.63922649497874
3245,276.02299999999997,500.371,2.0,-91.08653679452944,-118.54639007020987
3246,276.223,500.371,2.0,-91.14930140892831,-119.10786729386771
3247,276.423,500.371,2.0,-91.20343141766872,-141.4461236158949
3248,276.623,500.371,2.0,-91.24850132489931,-139.55936688505884
3249,276.823,500.371,2.0,-91.28428157397609,-129.91794899231877
3250,277.02299999999997,500.371,2.0,-91.30923190792916,-139.29732295224764
3251,277.223,500.371,2.0,-91.32039340244374,-137.3653329041627
3252,277.423,500.371,2.0,-91.31257925823823,-128.8503775513816
3253,277.623,500.371,2.0,-91.27927164004387,-123.75439154602141
3254,277.823,500.371,2.0,-91.21299541986625,-130.4651666912328
3255,278.02299999999997,500.371,2.0,-91.1062704318797,-127.98964211446756
3256,278.223,500.371,2.0,-90.95255124057651,-122.57465011474032
3257,278.423,500.371,2.0,-90.74902412954471,-117.21047754526019
3258,242.423,500.57099999999997,2.0,-78.12621866637782,-103.10961549371066
3259,242.623,500.57099999999997,2.0,-75.68522913700144,-101.17507247502388
3260,242.82299999999998,500.57099999999997,2.0,-74.82438386048744,-102.73711158594449
3261,243.023,500.57099999999997,2.0,-75.28964948354687,-94.9935054010699
3262,243.22299999999998,500.57099999999997,2.0,-77.12689784316855,-103.25784905571115
3263,243.423,500.57099999999997,2.0,-80.88110232545563,-102.94105117536462
3264,243.623,500.57099999999997,2.0,-87.62216886076111,-96.22350538877828
3265,243.82299999999998,500.57099999999997,2.0,-85.25172803685977,-103.74186001252325
3266,244.023,500.57099999999997,2.0,-79.6182042128855,-100.30654796266978
3267,244.22299999999998,500.57099999999997,2.0,-75.58501396096878,-109.15677213507502
3268,244.423,500.57099999999997,2.0,-74.34449139158885,-124.05923999347488
3269,244.623,500.57099999999997,2.0,-74.14091373835328,-138.74848874282117
3270,244.82299999999998,500.57099999999997,2.0,-74.87839002409777,-102.63264737425729
3271,245.023,500.57099999999997,2.0,-76.62640906688799,-102.98332815137373
3272,245.22299999999998,500.57099999999997,2.0,-79.6739290213136,-107.76569266315
3273,245.423,500.57099999999997,2.0,-84.48282493985523,-118.50167533321488
3274,245.623,500.57099999999997,2.0,-87.56825754000921,-120.96949588226097
3275,245.82299999999998,500.57099999999997,2.0,-83.53234182432388,-128.4437509717404
3276,246.023,500.57099999999997,2.0,-80.43327993409466,-106.66732067717695
3277,246.22299999999998,500.57099999999997,2.0,-78.91214048685366,-121.76881683066244
3278,246.423,500.57099999999997,2.0,-78.5149227250813,-118.3381784259062
3279,246.623,500.57099999999997,2.0,-79.02508201083867,-117.51476825698327
3280,246.82299999999998,500.57099999999997,2.0,-80.40196484472125,-107.41762164859969
3281,247.023,500.57099999999997,2.0,-82.73623833900851,-109.44839846060567
3282,247.22299999999998,500.57099999999997,2.0,-86.3259177858991,-112.96442888903408
3283,247.423,500.57099999999997,2.0,-91.76534114650364,-117.79049086544478
3284,247.623,500.57099999999997,2.0,-96.67689039934827,-116.60474902718009
3285,247.82299999999998,500.57099999999997,2.0,-93.2598033861696,-110.85931272391507
3286,248.023,500.57099999999997,2.0,-90.50964805289465,-117.46959996525176
3287,248.22299999999998,500.57099999999997,2.0,-89.53752197699687,-122.20726609377137
3288,248.423,500.57099999999997,2.0,-89.8192189383979,-125.0377396064024
3289,248.623,500.57099999999997,2.0,-91.11829672962217,-146.28251930521972
3290,248.82299999999998,500.57099999999997,2.0,-93.40009470182915,-122.6766071446103
3291,249.023,500.57099999999997,2.0,-96.70929695679416,-131.03974925659233
3292,249.22299999999998,500.57099999999997,2.0,-100.90609244993253,-114.57396483081504
3293,249.423,500.57099999999997,2.0,-104.2554810709575,-117.63004903415347
3294,249.623,500.57099999999997,2.0,-104.25869716691268,-119.62198002291301
3295,249.82299999999998,500.57099999999997,2.0,-103.31294744937644,-125.79645946550278
3296,250.023,500.57099999999997,2.0,-102.65892328220532,-140.39459056673104
3297,250.22299999999998,500.57099999999997,2.0,-101.83831040202365,-125.74143756154585
3298,250.423,500.57099999999997,2.0,-100.57595979954525,-122.29561594296842
3299,250.623,500.57099999999997,2.0,-99.21002929655755,-118.19894779819481
3300,250.82299999999998,500.57099999999997,2.0,-98.1000974095741,-117.8308883200641
3301,251.023,500.57099999999997,2.0,-97.3283837423813,-118.65034446808514
3302,251.22299999999998,500.57099999999997,2.0,-96.75027948347588,-122.0942162301908
3303,251.423,500.57099999999997,2.0,-96.10928071620862,-129.61209983845703
3304,251.623,500.57099999999997,2.0,-95.2144769197547,-135.837347183446
3305,251.82299999999998,500.57099999999997,2.0,-87.9183718503328,-100.9037810556149
3306,252.023,500.57099999999997,2.0,-114.55189244072075,-100.7526642057362
3307,252.22299999999998,500.57099999999997,2.0,-86.91061816804756,-101.56182347523307
3308,252.423,500.57099999999997,2.0,-99.01621795617636,-102.24127725053556
3309,252.623,500.57099999999997,2.0,-87.15976747688833,-101.39325779060869
3310,252.82299999999998,500.57099999999997,2.0,-92.32481664035673,-100.63849722965942
3311,253.023,500.57099999999997,2.0,-94.01796280567413,-105.93606216627856
3312,253.22299999999998,500.57099999999997,2.0,-91.05406168498844,-106.49698539377907
3313,253.423,500.57099999999997,2.0,-105.61182244996105,-105.85205476310533
3314,253.623,500.57099999999997,2.0,-102.9607183176036,-122.59814672509249
3315,253.82299999999998,500.57099999999997,2.0,-99.8974273629718,-122.8296431872402
3316,254.023,500.57099999999997,2.0,-95.15888676653503,-118.4885942568107
3317,254.22299999999998,500.57099999999997,2.0,-91.92605695723148,-120.08587270382405
3318,254.423,500.57099999999997,2.0,-89.72957515424184,-118.77971618377123
3319,254.623,500.57099999999997,2.0,-88.24132638261904,-122.99922264407672
3320,254.82299999999998,500.57099999999997,2.0,-87.28539633783899,-116.77126745530796
3321,255.023,500.57099999999997,2.0,-86.76860445349806,-117.35321794946356
3322,255.22299999999998,500.57099999999997,2.0,-86.64140564539719,-129.63296611527286
3323,255.423,500.57099999999997,2.0,-86.89260373911564,-124.71927501794855
3324,255.623,500.57099999999997,2.0,-87.52680356024536,-141.20544110196778
3325,255.82299999999998,500.57099999999997,2.0,-88.57716966374973,-121.3851276980008
3326,256.02299999999997,500.57099999999997,2.0,-90.10167049650066,-121.33887631832373
3327,256.223,500.57099999999997,2.0,-92.16527756518377,-145.01225155433295
3328,256.423,500.57099999999997,2.0,-94.66117930151255,-124.00421974935485
3329,256.623,500.57099999999997,2.0,-96.5528879648883,-119.64708767402057
3330,256.823,500.57099999999997,2.0,-95.84956578885524,-133.72550433995804
3331,257.02299999999997,500.57099999999997,2.0,-93.4977503327899,-151.60311488194844
3332,257.223,500.57099999999997,2.0,-91.26224577703272,-119.07068980116279
3333,257.423,500.57099999999997,2.0,-89.52990087036603,-117.72899437288844
3334,257.623,500.57099999999997,2.0,-88.26186716041228,-125.58519139530748
3335,257.823,500.57099999999997,2.0,-87.3747430724351,-123.75884249374003
3336,258.02299999999997,500.57099999999997,2.0,-86.80255737644123,-123.4015908643852
3337,258.223,500.57099999999997,2.0,-86.49899471513925,-123.75617952728223
3338,258.423,500.57099999999997,2.0,-86.43123996346547,-119.71253956178208
3339,258.623,500.57099999999997,2.0,-86.57599120104452,-113.6300893090461
3340,258.823,500.57099999999997,2.0,-86.91439580854833,-129.84820076481319
3341,259.02299999999997,500.57099999999997,2.0,-87.43142115237592,-114.563220339416
3342,259.223,500.57099999999997,2.0,-88.10861359490372,-116.1847529054111
3343,259.423,500.57099999999997,2.0,-88.91943951629736,-117.8625989151554
3344,259.623,500.57099999999997,2.0,-89.81919151100573,-122.76221776291419
3345,259.823,500.57099999999997,2.0,-90.73453059812879,-128.89202789437525
3346,260.02299999999997,500.57099999999997,2.0,-91.55648962617303,-127.33502654607598
3347,260.223,500.57099999999997,2.0,-92.15699974093275,-125.78724616805167
3348,260.423,500.57099999999997,2.0,-92.44420624813242,-119.36116690705822
3349,260.623,500.57099999999997,2.0,-92.41904890890646,-115.11499495669074
3350,260.823,500.57099999999997,2.0,-92.17276396564156,-117.97012523344328
3351,261.02299999999997,500.57099999999997,2.0,-96.97432441512035,-108.78505835026495
3352,261.223,500.57099999999997,2.0,-94.66642672874286,-114.22294730465468
3353,261.423,500.57099999999997,2.0,-87.90019474371962,-114.37622256406704
3354,261.623,500.57099999999997,2.0,-86.72686832171826,-109.33343266703875
3355,261.823,500.57099999999997,2.0,-90.83755859762599,-113.90333587744585
3356,262.02299999999997,500.57099999999997,2.0,-90.94375883009464,-140.78467637217415
3357,262.223,500.57099999999997,2.0,-91.08051325117009,-128.11505884834608
3358,262.423,500.57099999999997,2.0,-90.65339511428819,-124.56867961594153
3359,262.623,500.57099999999997,2.0,-91.47540441800996,-121.89186427755253
3360,262.823,500.57099999999997,2.0,-92.55972731607066,-127.57000326400912
3361,263.02299999999997,500.57099999999997,2.0,-93.77598832563356,-120.95627766827576
3362,263.223,500.57099999999997,2.0,-94.89168900174656,-115.27087491166554
3363,263.423,500.57099999999997,2.0,-95.62896292812124,-137.79112607727814
3364,263.623,500.57099999999997,2.0,-95.86587310731915,-164.40786557197168
3365,263.823,500.57099999999997,2.0,-95.74444282717539,-114.77046830785696
3366,264.02299999999997,500.57099999999997,2.0,-95.51506537494814,-136.78526824336063
3367,264.223,500.57099999999997,2.0,-95.36341951864176,-138.2134757505516
3368,264.423,500.57099999999997,2.0,-95.38572046575766,-116.05868048241692
3369,264.623,500.57099999999997,2.0,-95.62786541308287,-141.52071776702084
3370,264.823,500.57099999999997,2.0,-96.11951504030309,-119.15331442311847
3371,265.02299999999997,500.57099999999997,2.0,-96.89451261845596,-136.42657892483814
3372,265.223,500.57099999999997,2.0,-98.00356368713321,-126.73335162655754
3373,265.423,500.57099999999997,2.0,-99.52857137164158,-125.86000784886934
3374,265.623,500.57099999999997,2.0,-101.61192406469976,-144.92246439973127
3375,265.823,500.57099999999997,2.0,-104.52600501130004,-118.02385801465265
3376,266.02299999999997,500.57099999999997,2.0,-108.91649940287336,-130.3392845962198
3377,266.223,500.57099999999997,2.0,-116.99263782777948,-114.81022549150623
3378,266.423,500.57099999999997,2.0,-120.48371817450644,-124.93462647807219
3379,266.623,500.57099999999997,2.0,-112.14875149168105,-112.47952202037659
3380,266.823,500.57099999999997,2.0,-108.6697159279129,-116.33405265150223
3381,267.02299999999997,500.57099999999997,2.0,-107.03848572068452,-127.96534481480911
3382,267.223,500.57099999999997,2.0,-106.50359169210178,-127.38465354286146
3383,267.423,500.57099999999997,2.0,-106.84198830172896,-126.51270163941012
3384,267.623,500.57099999999997,2.0,-108.03662961675606,-115.03278370038817
3385,267.823,500.57099999999997,2.0,-110.16261646371291,-126.85935260663365
3386,268.02299999999997,500.57099999999997,2.0,-112.79640220464759,-116.571898492923
3387,268.223,500.57099999999997,2.0,-112.62801675437754,-125.02446945051268
3388,268.423,500.57099999999997,2.0,-108.95956355964833,-131.40184640571616
3389,268.623,500.57099999999997,2.0,-105.41654587399363,-131.24672114583564
3390,268.823,500.57099999999997,2.0,-102.64338123133248,-133.7820863841105
3391,269.02299999999997,500.57099999999997,2.0,-100.46932682772307,-133.14720049643944
3392,269.223,500.57099999999997,2.0,-98.73627188328956,-121.55002551135101
3393,269.423,500.57099999999997,2.0,-97.33305085628257,-148.49262415050165
3394,269.623,500.57099999999997,2.0,-96.19527111465248,-118.56030454109444
3395,269.823,500.57099999999997,2.0,-95.27817469125588,-139.9389551075713
3396,270.02299999999997,500.57099999999997,2.0,-94.55392391862134,-115.26070272415966
3397,270.223,500.57099999999997,2.0,-94.00548629538015,-114.93116465174828
3398,270.423,500.57099999999997,2.0,-93.62174685510362,-130.72329669382205
3399,270.623,500.57099999999997,2.0,-93.39658553085926,-142.9628152820629
3400,270.823,500.57099999999997,2.0,-93.32575044783538,-115.30973193523451
3401,271.02299999999997,500.57099999999997,2.0,-93.40717597653455,-133.7599213094244
3402,271.223,500.57099999999997,2.0,-93.63912732827698,-113.70491438738257
3403,271.423,500.57099999999997,2.0,-94.01673741512116,-118.38791973379801
3404,271.623,500.57099999999997,2.0,-94.53097185511596,-118.27522100491458
3405,271.823,500.57099999999997,2.0,-95.16059116164152,-127.57955158085501
3406,272.02299999999997,500.57099999999997,2.0,-95.8613355163175,-119.6877404820236
3407,272.223,500.57099999999997,2.0,-96.55232088060478,-123.00450418811448
3408,272.423,500.57099999999997,2.0,-97.11106906008942,-120.85316943096413
3409,272.623,500.57099999999997,2.0,-97.39470699246453,-127.55897990317463
3410,272.823,500.57099999999997,2.0,-97.31229339770329,-124.89127706751178
3411,273.02299999999997,500.57099999999997,2.0,-96.88864074046613,-127.32245958234915
3412,273.223,500.57099999999997,2.0,-96.24143230066396,-125.42402852145004
3413,273.423,500.57099999999997,2.0,-95.5040933056728,-121.87839718786276
3414,273.623,500.57099999999997,2.0,-94.7740598669209,-120.73470387771933
3415,273.823,500.57099999999997,2.0,-94.10561210163691,-120.42800799086228
3416,274.02299999999997,500.57099999999997,2.0,-93.5225963065084,-115.50573458677249
3417,274.223,500.57099999999997,2.0,-93.0302392399741,-130.40824221537696
3418,274.423,500.57099999999997,2.0,-92.62420342928877,-119.19448695689326
3419,274.623,500.57099999999997,2.0,-92.29486648205837,-118.706757359041
3420,274.823,500.57099999999997,2.0,-92.0297853263169,-114.25652003380665
3421,275.02299999999997,500.57099999999997,2.0,-91.81724909985172,-127.18275872399803
3422,275.223,500.57099999999997,2.0,-91.6436936629043,-134.4871992061836
3423,275.423,500.57099999999997,2.0,-91.49869641269278,-127.78944794879742
3424,275.623,500.57099999999997,2.0,-91.37189568893763,-116.02636300174467
3425,275.823,500.57099999999997,2.0,-91.25681809032564,-115.17650043271765
3426,276.02299999999997,500.57099999999997,2.0,-91.14925721668578,-115.27616838030391
3427,276.223,500.57099999999997,2.0,-91.04759202682928,-133.2461099527217
3428,276.423,500.57099999999997,2.0,-90.95249345718773,-134.10516222504845
3429,276.623,500.57099999999997,2.0,-90.86590930766548,-119.74594657595406
3430,276.823,500.57099999999997,2.0,-90.79105908077179,-120.50318843947582
3431,277.02299999999997,500.57099999999997,2.0,-90.73014093707101,-120.77914307319605
3432,277.223,500.57099999999997,2.0,-90.68516117819533,-143.93660392292387
3433,277.423,500.57099999999997,2.0,-90.65554569756077,-127.89690929666625
3434,277.623,500.57099999999997,2.0,-90.64010032237077,-135.4906976819812
3435,277.823,500.57099999999997,2.0,-90.63376740128047,-128.3447130870354
3436,278.02299999999997,500.57099999999997,2.0,-90.63035991432048,-132.79679472640294
3437,278.223,500.57099999999997,2.0,-90.62116724561015,-129.40148441440442
3438,278.423,500.57099999999997,2.0,-90.59645780168145,-122.91125246549095
